year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,1,8,1724,1725,-1,2008,2017,-9,UA,1109,N19136,EWR,MCO,137,937,17,25,2013-01-08T22:00:00Z
2013,1,8,1756,1800,-4,1913,1939,-26,UA,691,N484UA,LGA,ORD,116,733,18,0,2013-01-08T23:00:00Z
2013,1,8,1758,1758,0,1917,1935,-18,UA,326,N478UA,EWR,ORD,121,719,17,58,2013-01-08T22:00:00Z
2013,1,8,1830,1830,0,2149,2148,1,UA,1165,N27239,EWR,LAX,325,2454,18,30,2013-01-08T23:00:00Z
2013,1,8,1908,1910,-2,2240,2231,9,B6,87,N651JB,JFK,SLC,296,1990,19,10,2013-01-09T00:00:00Z
2013,1,8,1909,1915,-6,2221,2232,-11,DL,1729,N195DN,JFK,LAS,335,2248,19,15,2013-01-09T00:00:00Z
2013,1,8,1939,1940,-1,2121,2125,-4,MQ,3783,N3AEMQ,JFK,CMH,80,483,19,40,2013-01-09T00:00:00Z
2013,1,8,1951,2000,-9,2050,2114,-24,US,2142,N957UW,LGA,BOS,38,184,20,0,2013-01-09T01:00:00Z
2013,1,8,2040,2045,-5,2311,2310,1,B6,115,N294JB,JFK,MSY,188,1182,20,45,2013-01-09T01:00:00Z
2013,1,8,2127,2130,-3,2304,2225,39,EV,4619,N11194,EWR,PHL,30,80,21,30,2013-01-09T02:00:00Z
2013,1,9,627,630,-3,847,830,17,MQ,4576,N526MQ,LGA,CLT,86,544,6,30,2013-01-09T11:00:00Z
2013,1,9,728,730,-2,1123,1115,8,VX,11,N841VA,JFK,SFO,388,2586,7,30,2013-01-09T12:00:00Z
2013,1,9,809,815,-6,1104,1118,-14,DL,1429,N380DA,JFK,LAS,318,2248,8,15,2013-01-09T13:00:00Z
2013,1,9,830,830,0,1016,950,26,WN,369,N783SW,EWR,MDW,132,711,8,30,2013-01-09T13:00:00Z
2013,1,9,833,825,8,942,945,-3,MQ,4418,N840MQ,JFK,DCA,47,213,8,25,2013-01-09T13:00:00Z
2013,1,9,834,840,-6,1020,1030,-10,MQ,4521,N711MQ,LGA,RDU,82,431,8,40,2013-01-09T13:00:00Z
2013,1,9,855,857,-2,1239,1204,35,UA,80,N27724,EWR,IAH,238,1400,8,57,2013-01-09T13:00:00Z
2013,1,9,856,900,-4,1125,1135,-10,DL,485,N309DE,EWR,ATL,119,746,9,0,2013-01-09T14:00:00Z
2013,1,9,905,900,5,1152,1159,-7,B6,59,N623JB,JFK,TPA,146,1005,9,0,2013-01-09T14:00:00Z
2013,1,9,920,929,-9,1033,1044,-11,EV,4636,N13133,EWR,DCA,40,199,9,29,2013-01-09T14:00:00Z
2013,1,9,1000,1000,0,1242,1254,-12,UA,1623,N78501,EWR,MCO,144,937,10,0,2013-01-09T15:00:00Z
2013,1,9,1035,1031,4,1420,1403,17,B6,641,N806JB,JFK,SFO,379,2586,10,31,2013-01-09T15:00:00Z
2013,1,9,1054,1100,-6,1207,1214,-7,US,2171,N712US,LGA,DCA,51,214,11,0,2013-01-09T16:00:00Z
2013,1,9,1441,1445,-4,1552,1554,-2,UA,368,N825UA,EWR,BOS,46,200,14,45,2013-01-09T19:00:00Z
2013,1,9,1500,1457,3,1907,1823,44,UA,1111,N76529,EWR,SFO,406,2565,14,57,2013-01-09T19:00:00Z
2013,1,9,1535,1540,-5,1658,1716,-18,9E,4178,N829AY,JFK,ROC,55,264,15,40,2013-01-09T20:00:00Z
2013,1,9,1613,1625,-12,1853,1855,-2,MQ,4661,N501MQ,LGA,ATL,129,762,16,25,2013-01-09T21:00:00Z
2013,1,9,1633,1600,33,1741,1717,24,US,2181,N762US,LGA,DCA,46,214,16,0,2013-01-09T21:00:00Z
2013,1,9,1654,1703,-9,1810,1810,0,EV,4373,N22971,EWR,DCA,45,199,17,3,2013-01-09T22:00:00Z
2013,1,9,1733,1730,3,1943,1936,7,EV,4382,N12569,EWR,DTW,101,488,17,30,2013-01-09T22:00:00Z
2013,1,9,1756,1800,-4,2037,2058,-21,B6,9,N562JB,JFK,MCO,134,944,18,0,2013-01-09T23:00:00Z
2013,1,9,1819,1830,-11,2038,2044,-6,EV,5203,N720EV,EWR,DTW,92,488,18,30,2013-01-09T23:00:00Z
2013,1,9,1820,1820,0,2055,2115,-20,B6,711,N605JB,JFK,LAS,314,2248,18,20,2013-01-09T23:00:00Z
2013,1,9,1821,1815,6,2111,2050,21,DL,926,N306DQ,EWR,ATL,116,746,18,15,2013-01-09T23:00:00Z
2013,1,9,1859,1904,-5,2105,2109,-4,EV,4175,N11565,EWR,CLT,88,529,19,4,2013-01-10T00:00:00Z
2013,1,9,1917,1910,7,2233,2231,2,B6,87,N624JB,JFK,SLC,293,1990,19,10,2013-01-10T00:00:00Z
2013,1,9,1956,2000,-4,2251,2305,-14,B6,21,N595JB,JFK,TPA,150,1005,20,0,2013-01-10T01:00:00Z
2013,1,9,1956,2000,-4,2120,2117,3,US,2189,N762US,LGA,DCA,44,214,20,0,2013-01-10T01:00:00Z
2013,1,9,2034,2029,5,2250,2233,17,EV,4348,N14125,EWR,MSP,178,1008,20,29,2013-01-10T01:00:00Z
2013,1,9,2052,2100,-8,2211,2211,0,US,2191,N711UW,LGA,DCA,54,214,21,0,2013-01-10T02:00:00Z
2013,1,9,2116,2035,41,2211,2142,29,EV,4695,N13979,EWR,MHT,37,209,20,35,2013-01-10T01:00:00Z
2013,1,9,2118,2125,-7,2231,2240,-9,MQ,4449,N818MQ,JFK,DCA,54,213,21,25,2013-01-10T02:00:00Z
2013,1,9,2127,2046,41,2358,2318,40,EV,4645,N11544,EWR,JAX,124,820,20,46,2013-01-10T01:00:00Z
2013,1,10,621,630,-9,823,830,-7,MQ,4599,N501MQ,LGA,MSP,165,1020,6,30,2013-01-10T11:00:00Z
2013,1,10,633,625,8,907,916,-9,B6,79,N634JB,JFK,MCO,132,944,6,25,2013-01-10T11:00:00Z
2013,1,10,633,630,3,1142,1140,2,AA,413,N3GBAA,JFK,SJU,193,1598,6,30,2013-01-10T11:00:00Z
2013,1,10,655,700,-5,1025,1045,-20,DL,1865,N713TW,JFK,SFO,355,2586,7,0,2013-01-10T12:00:00Z
2013,1,10,858,859,-1,1153,1159,-6,UA,430,N458UA,EWR,TPA,142,997,8,59,2013-01-10T13:00:00Z
2013,1,10,907,915,-8,1053,1101,-8,B6,1103,N239JB,JFK,RDU,74,427,9,15,2013-01-10T14:00:00Z
2013,1,10,912,915,-3,1219,1225,-6,B6,25,N595JB,JFK,FLL,157,1069,9,15,2013-01-10T14:00:00Z
2013,1,10,945,955,-10,1236,1246,-10,UA,1597,N38727,EWR,EGE,267,1726,9,55,2013-01-10T14:00:00Z
2013,1,10,1006,1000,6,1328,1341,-13,DL,1765,N722TW,JFK,SFO,356,2586,10,0,2013-01-10T15:00:00Z
2013,1,10,1054,1100,-6,1153,1209,-16,US,2124,N961UW,LGA,BOS,37,184,11,0,2013-01-10T16:00:00Z
2013,1,10,1138,1145,-7,1430,1454,-24,DL,1875,N975DL,LGA,TPA,143,1010,11,45,2013-01-10T16:00:00Z
2013,1,10,1153,1200,-7,1531,1529,2,DL,863,N712TW,JFK,LAX,359,2475,12,0,2013-01-10T17:00:00Z
2013,1,10,1158,1200,-2,1507,1510,-3,AA,3,N339AA,JFK,LAX,343,2475,12,0,2013-01-10T17:00:00Z
2013,1,10,1213,1218,-5,1408,1415,-7,EV,4641,N12142,EWR,CLT,90,529,12,18,2013-01-10T17:00:00Z
2013,1,10,1413,1357,16,1511,1507,4,EV,4434,N15986,EWR,MHT,40,209,13,57,2013-01-10T18:00:00Z
2013,1,10,1440,1440,0,1538,1549,-11,UA,717,N834UA,EWR,BOS,42,200,14,40,2013-01-10T19:00:00Z
2013,1,10,1441,1446,-5,1747,1757,-10,UA,337,N441UA,LGA,IAH,215,1416,14,46,2013-01-10T19:00:00Z
2013,1,10,1540,1540,0,1906,1900,6,UA,161,N41140,JFK,LAX,351,2475,15,40,2013-01-10T20:00:00Z
2013,1,10,1554,1605,-11,1715,1754,-39,9E,3459,N904XJ,JFK,BNA,114,765,16,5,2013-01-10T21:00:00Z
2013,1,10,1555,1445,70,1844,1745,59,B6,153,N657JB,JFK,MCO,134,944,14,45,2013-01-10T19:00:00Z
2013,1,10,1556,1600,-4,1714,1712,2,US,2134,N949UW,LGA,BOS,43,184,16,0,2013-01-10T21:00:00Z
2013,1,10,1815,1800,15,2012,2006,6,US,373,N523UW,JFK,CLT,79,541,18,0,2013-01-10T23:00:00Z
2013,1,10,1849,1855,-6,2128,2210,-42,DL,2391,N364NW,JFK,TPA,141,1005,18,55,2013-01-10T23:00:00Z
2013,1,10,1911,1915,-4,2129,2137,-8,EV,4085,N13133,EWR,OMA,163,1134,19,15,2013-01-11T00:00:00Z
2013,1,10,2018,2025,-7,2304,2331,-27,UA,299,N421UA,EWR,DFW,207,1372,20,25,2013-01-11T01:00:00Z
2013,1,10,2020,2000,20,2259,2312,-13,B6,801,N537JB,JFK,FLL,139,1069,20,0,2013-01-11T01:00:00Z
2013,1,10,2035,2035,0,2138,2154,-16,UA,1243,N76517,EWR,BOS,39,200,20,35,2013-01-11T01:00:00Z
2013,1,10,2145,2135,10,34,22,12,B6,199,N521JB,JFK,LAS,321,2248,21,35,2013-01-11T02:00:00Z
2013,1,11,627,635,-8,922,934,-12,B6,983,N796JB,LGA,TPA,151,1010,6,35,2013-01-11T11:00:00Z
2013,1,11,627,630,-3,800,810,-10,AA,303,N3DAAA,LGA,ORD,127,733,6,30,2013-01-11T11:00:00Z
2013,1,11,637,645,-8,919,952,-33,UA,719,N822UA,EWR,DFW,204,1372,6,45,2013-01-11T11:00:00Z
2013,1,11,750,755,-5,1052,1110,-18,AA,2267,N3BFAA,LGA,MIA,150,1096,7,55,2013-01-11T12:00:00Z
2013,1,11,753,800,-7,1028,1054,-26,B6,517,N715JB,EWR,MCO,132,937,8,0,2013-01-11T13:00:00Z
2013,1,11,822,827,-5,1133,1140,-7,DL,2395,N360NW,LGA,PBI,157,1035,8,27,2013-01-11T13:00:00Z
2013,1,11,833,840,-7,1015,1030,-15,EV,4548,N11107,EWR,RDU,70,416,8,40,2013-01-11T13:00:00Z
2013,1,11,851,859,-8,1137,1145,-8,DL,1747,N680DA,LGA,ATL,116,762,8,59,2013-01-11T13:00:00Z
2013,1,11,905,920,-15,1110,1125,-15,MQ,4582,N513MQ,LGA,CLT,96,544,9,20,2013-01-11T14:00:00Z
2013,1,11,910,855,15,1136,1104,32,9E,3353,N933XJ,JFK,DTW,111,509,8,55,2013-01-11T13:00:00Z
2013,1,11,935,940,-5,1239,1250,-11,AA,1871,N3GNAA,LGA,MIA,153,1096,9,40,2013-01-11T14:00:00Z
2013,1,11,953,1000,-7,1052,1108,-16,US,2122,N957UW,LGA,BOS,33,184,10,0,2013-01-11T15:00:00Z
2013,1,11,1117,1129,-12,1358,1419,-21,B6,523,N562JB,EWR,MCO,131,937,11,29,2013-01-11T16:00:00Z
2013,1,11,1136,1140,-4,1449,1450,-1,DL,930,N327NB,LGA,FLL,161,1076,11,40,2013-01-11T16:00:00Z
2013,1,11,1155,1200,-5,1431,1459,-28,UA,1461,N23708,EWR,IAH,195,1400,12,0,2013-01-11T17:00:00Z
2013,1,11,1202,1155,7,1259,1304,-5,9E,3483,N914XJ,JFK,BOS,33,187,11,55,2013-01-11T16:00:00Z
2013,1,11,1301,1300,1,1549,1610,-21,WN,2239,N432WN,EWR,HOU,204,1411,13,0,2013-01-11T18:00:00Z
2013,1,11,1344,1350,-6,1540,1545,-5,MQ,4577,N526MQ,LGA,CLT,103,544,13,50,2013-01-11T18:00:00Z
2013,1,11,1419,1341,38,1952,1935,17,UA,15,N76065,EWR,HNL,611,4963,13,41,2013-01-11T18:00:00Z
2013,1,11,1531,1529,2,1824,1837,-13,UA,1624,N12225,EWR,FLL,149,1065,15,29,2013-01-11T20:00:00Z
2013,1,11,1538,1545,-7,1700,1703,-3,9E,3635,N8710A,JFK,BWI,44,184,15,45,2013-01-11T20:00:00Z
2013,1,11,1619,1615,4,1847,1831,16,DL,1619,N319US,LGA,MSP,169,1020,16,15,2013-01-11T21:00:00Z
2013,1,11,1727,1730,-3,2038,1957,41,F9,837,N211FR,LGA,DEN,267,1620,17,30,2013-01-11T22:00:00Z
2013,1,11,1834,1840,-6,2020,2049,-29,DL,2131,N345NW,LGA,DTW,84,502,18,40,2013-01-11T23:00:00Z
2013,1,11,1916,1915,1,2059,2111,-12,9E,3525,N903XJ,JFK,ORD,130,740,19,15,2013-01-12T00:00:00Z
2013,1,11,1921,1925,-4,2218,2247,-29,DL,2139,N996DL,LGA,MIA,147,1096,19,25,2013-01-12T00:00:00Z
2013,1,11,1956,2000,-4,2321,2329,-8,VX,415,N637VA,JFK,LAX,359,2475,20,0,2013-01-12T01:00:00Z
2013,1,11,1956,2000,-4,2242,2312,-30,B6,801,N657JB,JFK,FLL,140,1069,20,0,2013-01-12T01:00:00Z
2013,1,11,2041,2040,1,2318,2345,-27,B6,629,N197JB,JFK,HOU,200,1428,20,40,2013-01-12T01:00:00Z
2013,1,11,2235,2230,5,301,313,-12,B6,713,N595JB,JFK,SJU,181,1598,22,30,2013-01-12T03:00:00Z
2013,1,12,30,2359,31,506,444,22,B6,739,N705JB,JFK,PSE,192,1617,23,59,2013-01-13T04:00:00Z
2013,1,12,759,805,-6,1029,1027,2,9E,3538,N920XJ,JFK,MSP,167,1029,8,5,2013-01-12T13:00:00Z
2013,1,12,849,850,-1,1008,1025,-17,WN,761,N216WR,EWR,MDW,112,711,8,50,2013-01-12T13:00:00Z
2013,1,12,900,830,30,1037,1021,16,9E,4220,N833AY,JFK,RDU,72,427,8,30,2013-01-12T13:00:00Z
2013,1,12,919,920,-1,1239,1233,6,UA,1594,N74856,EWR,LAX,347,2454,9,20,2013-01-12T14:00:00Z
2013,1,12,1152,1200,-8,1501,1529,-28,DL,863,N709TW,JFK,LAX,340,2475,12,0,2013-01-12T17:00:00Z
2013,1,12,1527,1455,32,1807,1805,2,UA,275,N494UA,EWR,FLL,143,1065,14,55,2013-01-12T19:00:00Z
2013,1,12,1616,1600,16,1858,1912,-14,DL,4,N375DA,JFK,MCO,122,944,16,0,2013-01-12T21:00:00Z
2013,1,12,1620,1620,0,2008,2003,5,US,35,N551UW,JFK,PHX,316,2153,16,20,2013-01-12T21:00:00Z
2013,1,12,1804,1810,-6,2016,2035,-19,9E,3542,N933XJ,JFK,MSP,157,1029,18,10,2013-01-12T23:00:00Z
2013,1,12,1812,1330,282,2047,1617,270,B6,525,N346JB,EWR,MCO,125,937,13,30,2013-01-12T18:00:00Z
2013,1,12,1818,1820,-2,1922,1938,-16,DL,2155,N315NB,LGA,PWM,42,269,18,20,2013-01-12T23:00:00Z
2013,1,12,1837,1840,-3,1943,2020,-37,MQ,3730,N517MQ,EWR,ORD,111,719,18,40,2013-01-12T23:00:00Z
2013,1,12,1852,1900,-8,2108,2146,-38,DL,947,N930DL,LGA,ATL,107,762,19,0,2013-01-13T00:00:00Z
2013,1,12,1855,1855,0,2142,2212,-30,DL,2391,N915DL,JFK,TPA,139,1005,18,55,2013-01-12T23:00:00Z
2013,1,12,1908,1910,-2,2203,2231,-28,B6,87,N531JB,JFK,SLC,275,1990,19,10,2013-01-13T00:00:00Z
2013,1,13,115,2000,315,409,2312,297,B6,801,N552JB,JFK,FLL,143,1069,20,0,2013-01-14T01:00:00Z
2013,1,13,610,615,-5,827,842,-15,DL,575,N346NB,EWR,ATL,114,746,6,15,2013-01-13T11:00:00Z
2013,1,13,642,645,-3,826,846,-20,US,926,N192UW,EWR,CLT,83,529,6,45,2013-01-13T11:00:00Z
2013,1,13,654,700,-6,928,958,-30,UA,1627,N38727,EWR,PBI,136,1023,7,0,2013-01-13T12:00:00Z
2013,1,13,659,621,38,953,930,23,UA,772,N579UA,EWR,MIA,154,1085,6,21,2013-01-13T11:00:00Z
2013,1,13,757,800,-3,1018,1040,-22,DL,2047,N900PC,LGA,ATL,114,762,8,0,2013-01-13T13:00:00Z
2013,1,13,809,815,-6,1038,1118,-40,DL,1429,N3738B,JFK,LAS,304,2248,8,15,2013-01-13T13:00:00Z
2013,1,13,844,850,-6,1013,1035,-22,MQ,4558,N713MQ,LGA,CLE,74,419,8,50,2013-01-13T13:00:00Z
2013,1,13,1253,1259,-6,1418,1420,-2,EV,4158,N14952,EWR,RIC,62,277,12,59,2013-01-13T17:00:00Z
2013,1,13,1323,1330,-7,1628,1640,-12,AA,753,N3GPAA,LGA,DFW,223,1389,13,30,2013-01-13T18:00:00Z
2013,1,13,1342,1341,1,1908,1941,-33,UA,15,N69063,EWR,HNL,606,4963,13,41,2013-01-13T18:00:00Z
2013,1,13,1346,1350,-4,1617,1628,-11,DL,1705,N359NB,LGA,MSY,182,1183,13,50,2013-01-13T18:00:00Z
2013,1,13,1356,1359,-3,1631,1659,-28,UA,1122,N58101,EWR,PBI,135,1023,13,59,2013-01-13T18:00:00Z
2013,1,13,1545,1545,0,1758,1815,-17,DL,1942,N397DA,EWR,ATL,112,746,15,45,2013-01-13T20:00:00Z
2013,1,13,1648,1650,-2,1757,1813,-16,UA,531,N405UA,EWR,BOS,51,200,16,50,2013-01-13T21:00:00Z
2013,1,13,1747,1751,-4,2101,2103,-2,UA,535,N525UA,JFK,LAX,348,2475,17,51,2013-01-13T22:00:00Z
2013,1,13,1816,1800,16,1927,1913,14,US,2138,N949UW,LGA,BOS,38,184,18,0,2013-01-13T23:00:00Z
2013,1,13,1852,1831,21,2209,2144,25,UA,454,N593UA,EWR,LAX,323,2454,18,31,2013-01-13T23:00:00Z
2013,1,13,1916,1920,-4,2300,2246,14,DL,83,N399DA,JFK,FLL,144,1069,19,20,2013-01-14T00:00:00Z
2013,1,13,2102,2100,2,2253,2225,28,WN,530,N280WN,LGA,MDW,125,725,21,0,2013-01-14T02:00:00Z
2013,1,13,2105,2100,5,2323,2250,33,MQ,4584,N523MQ,LGA,CLT,87,544,21,0,2013-01-14T02:00:00Z
2013,1,13,NA,1935,NA,NA,2145,NA,9E,3899,NA,JFK,CLE,NA,425,19,35,2013-01-14T00:00:00Z
2013,1,14,521,525,-4,831,820,11,UA,1497,N75435,EWR,IAH,231,1400,5,25,2013-01-14T10:00:00Z
2013,1,14,554,600,-6,701,659,2,US,2161,N702UW,LGA,DCA,44,214,6,0,2013-01-14T11:00:00Z
2013,1,14,646,645,1,758,757,1,EV,4241,N16981,EWR,DCA,43,199,6,45,2013-01-14T11:00:00Z
2013,1,14,655,700,-5,1008,952,16,DL,2285,N344NB,LGA,MCO,135,950,7,0,2013-01-14T12:00:00Z
2013,1,14,725,730,-5,1104,1040,24,AA,715,N557AA,LGA,DFW,239,1389,7,30,2013-01-14T12:00:00Z
2013,1,14,738,740,-2,1036,1105,-29,DL,1889,N624AG,JFK,SEA,322,2422,7,40,2013-01-14T12:00:00Z
2013,1,14,806,815,-9,955,1015,-20,US,675,N673AW,EWR,CLT,88,529,8,15,2013-01-14T13:00:00Z
2013,1,14,857,903,-6,1146,1146,0,UA,565,N544UA,EWR,LAS,306,2227,9,3,2013-01-14T14:00:00Z
2013,1,14,956,1000,-4,1240,1321,-41,UA,499,N435UA,EWR,SEA,320,2402,10,0,2013-01-14T15:00:00Z
2013,1,14,1021,1030,-9,1334,1415,-41,VX,23,N842VA,JFK,SFO,357,2586,10,30,2013-01-14T15:00:00Z
2013,1,14,1225,1230,-5,1406,1405,1,WN,283,N220WN,LGA,MKE,133,738,12,30,2013-01-14T17:00:00Z
2013,1,14,1341,1345,-4,1618,1641,-23,B6,1783,N595JB,JFK,MCO,135,944,13,45,2013-01-14T18:00:00Z
2013,1,14,1349,1350,-1,1620,1624,-4,B6,615,N316JB,JFK,JAX,123,828,13,50,2013-01-14T18:00:00Z
2013,1,14,1351,1329,22,1603,1526,37,EV,3840,N12163,EWR,MEM,169,946,13,29,2013-01-14T18:00:00Z
2013,1,14,1431,1435,-4,1706,1701,5,DL,1344,N349NB,LGA,MCI,191,1107,14,35,2013-01-14T19:00:00Z
2013,1,14,1442,1450,-8,1627,1640,-13,MQ,4403,N818MQ,JFK,RDU,78,427,14,50,2013-01-14T19:00:00Z
2013,1,14,1454,1456,-2,1638,1624,14,9E,4357,N8533D,JFK,ORF,56,290,14,56,2013-01-14T19:00:00Z
2013,1,14,1520,1525,-5,1642,1655,-13,MQ,3823,N524MQ,JFK,DCA,61,213,15,25,2013-01-14T20:00:00Z
2013,1,14,1753,1700,53,2059,1950,69,AA,575,N5DYAA,JFK,EGE,285,1747,17,0,2013-01-14T22:00:00Z
2013,1,14,2040,1945,55,2157,2105,52,EV,4108,N13914,EWR,IAD,50,212,19,45,2013-01-15T00:00:00Z
2013,1,15,518,525,-7,825,820,5,UA,1018,N37277,EWR,IAH,229,1400,5,25,2013-01-15T10:00:00Z
2013,1,15,603,610,-7,1036,1051,-15,B6,709,N636JB,JFK,SJU,186,1598,6,10,2013-01-15T11:00:00Z
2013,1,15,823,825,-2,1123,1137,-14,B6,181,N789JB,JFK,SAN,339,2446,8,25,2013-01-15T13:00:00Z
2013,1,15,848,850,-2,1203,1113,50,EV,4125,N12175,EWR,XNA,224,1131,8,50,2013-01-15T13:00:00Z
2013,1,15,925,635,170,1244,1002,162,UA,421,N403UA,EWR,SFO,338,2565,6,35,2013-01-15T11:00:00Z
2013,1,15,951,1000,-9,1204,1209,-5,US,1277,N712US,LGA,CLT,109,544,10,0,2013-01-15T15:00:00Z
2013,1,15,1008,1015,-7,1234,1216,18,US,1427,N725UW,JFK,CLT,112,541,10,15,2013-01-15T15:00:00Z
2013,1,15,1033,1025,8,1220,1231,-11,EV,5026,N708EV,EWR,DTW,87,488,10,25,2013-01-15T15:00:00Z
2013,1,15,1048,1055,-7,1352,1405,-13,AA,739,N3EJAA,LGA,DFW,214,1389,10,55,2013-01-15T15:00:00Z
2013,1,15,1155,1200,-5,1309,1309,0,US,2173,N770UW,LGA,DCA,51,214,12,0,2013-01-15T17:00:00Z
2013,1,15,1248,1250,-2,1337,1355,-18,B6,1006,N249JB,JFK,BOS,32,187,12,50,2013-01-15T17:00:00Z
2013,1,15,1359,1405,-6,1700,1705,-5,B6,63,N536JB,JFK,TPA,158,1005,14,5,2013-01-15T19:00:00Z
2013,1,15,1445,1445,0,1558,1606,-8,9E,3452,N905XJ,JFK,BOS,33,187,14,45,2013-01-15T19:00:00Z
2013,1,15,1505,1450,15,1750,1755,-5,AA,1813,N5ETAA,JFK,MCO,143,944,14,50,2013-01-15T19:00:00Z
2013,1,15,1625,1625,0,1919,1954,-35,B6,675,N630JB,JFK,LAX,334,2475,16,25,2013-01-15T21:00:00Z
2013,1,15,1630,1630,0,2004,1925,39,UA,592,N675UA,EWR,IAH,235,1400,16,30,2013-01-15T21:00:00Z
2013,1,15,1732,1735,-3,1930,1925,5,WN,408,N949WN,LGA,BNA,142,764,17,35,2013-01-15T22:00:00Z
2013,1,15,1825,1840,-15,2039,2049,-10,DL,2131,N370NB,LGA,DTW,89,502,18,40,2013-01-15T23:00:00Z
2013,1,15,1953,2000,-7,2124,2147,-23,9E,3320,N920XJ,JFK,BUF,63,301,20,0,2013-01-16T01:00:00Z
2013,1,15,2202,2040,82,112,2357,75,B6,677,N636JB,JFK,LAX,344,2475,20,40,2013-01-16T01:00:00Z
2013,1,16,908,759,69,1146,1025,81,UA,311,N506UA,LGA,DEN,239,1620,7,59,2013-01-16T12:00:00Z
2013,1,16,922,920,2,1321,1233,48,UA,1657,N57864,EWR,LAX,339,2454,9,20,2013-01-16T14:00:00Z
2013,1,16,937,759,98,1116,914,122,EV,4233,N15983,EWR,BTV,45,266,7,59,2013-01-16T12:00:00Z
2013,1,16,943,945,-2,1211,1135,36,WN,469,N757LV,LGA,BNA,148,764,9,45,2013-01-16T14:00:00Z
2013,1,16,1029,1032,-3,1316,1240,36,EV,4689,N15910,EWR,CHS,108,628,10,32,2013-01-16T15:00:00Z
2013,1,16,1030,1031,-1,1417,1403,14,B6,641,N796JB,JFK,SFO,374,2586,10,31,2013-01-16T15:00:00Z
2013,1,16,1239,1043,116,1558,1340,138,UA,575,N667UA,EWR,IAH,224,1400,10,43,2013-01-16T15:00:00Z
2013,1,16,1254,1250,4,1600,1550,10,DL,1685,N353NW,LGA,MCO,148,950,12,50,2013-01-16T17:00:00Z
2013,1,16,1256,1235,21,1455,1415,40,MQ,4404,N856MQ,JFK,RDU,85,427,12,35,2013-01-16T17:00:00Z
2013,1,16,1351,1322,29,1722,1624,58,B6,431,N503JB,LGA,SRQ,176,1047,13,22,2013-01-16T18:00:00Z
2013,1,16,1428,1435,-7,1720,1701,19,DL,1344,N357NB,LGA,MCI,192,1107,14,35,2013-01-16T19:00:00Z
2013,1,16,1505,1502,3,1840,1828,12,UA,1698,N87527,EWR,SFO,377,2565,15,2,2013-01-16T20:00:00Z
2013,1,16,1558,1605,-7,1919,1944,-25,DL,1508,N923DL,JFK,RSW,174,1074,16,5,2013-01-16T21:00:00Z
2013,1,16,1615,1625,-10,1911,1855,16,MQ,4661,N542MQ,LGA,ATL,131,762,16,25,2013-01-16T21:00:00Z
2013,1,16,1621,1600,21,1852,1840,12,DL,847,N680DA,LGA,ATL,127,762,16,0,2013-01-16T21:00:00Z
2013,1,16,1635,1635,0,1813,1816,-3,UA,17,N36447,EWR,CLE,73,404,16,35,2013-01-16T21:00:00Z
2013,1,16,1639,1620,19,1849,1750,59,MQ,4622,N537MQ,LGA,BNA,145,764,16,20,2013-01-16T21:00:00Z
2013,1,16,1646,1650,-4,1829,1826,3,UA,464,N844UA,EWR,ORD,134,719,16,50,2013-01-16T21:00:00Z
2013,1,16,1718,1720,-2,1910,1915,-5,AA,1351,N3DCAA,JFK,ORD,143,740,17,20,2013-01-16T22:00:00Z
2013,1,16,1843,1845,-2,2205,2221,-16,DL,2190,N357NW,JFK,MIA,168,1089,18,45,2013-01-16T23:00:00Z
2013,1,16,1847,1830,17,2217,2148,29,UA,1165,N87507,EWR,LAX,352,2454,18,30,2013-01-16T23:00:00Z
2013,1,16,1917,1819,58,2225,2138,47,UA,593,N803UA,EWR,SNA,347,2434,18,19,2013-01-16T23:00:00Z
2013,1,16,1940,1930,10,2247,2248,-1,DL,1854,N348NW,LGA,FLL,166,1076,19,30,2013-01-17T00:00:00Z
2013,1,16,1952,1915,37,2229,2137,52,EV,4085,N24103,EWR,OMA,166,1134,19,15,2013-01-17T00:00:00Z
2013,1,16,2038,2040,-2,2349,2345,4,B6,629,N216JB,JFK,HOU,228,1428,20,40,2013-01-17T01:00:00Z
2013,1,16,2130,2135,-5,16,24,-8,B6,43,N504JB,JFK,MCO,140,944,21,35,2013-01-17T02:00:00Z
2013,1,16,2322,2130,112,217,25,112,B6,383,N634JB,LGA,FLL,152,1076,21,30,2013-01-17T02:00:00Z
2013,1,16,NA,1535,NA,NA,1743,NA,EV,4352,N14959,EWR,CVG,NA,569,15,35,2013-01-16T20:00:00Z
2013,1,17,655,700,-5,832,839,-7,UA,550,N473UA,LGA,ORD,129,733,7,0,2013-01-17T12:00:00Z
2013,1,17,755,755,0,927,930,-3,WN,3935,N486WN,LGA,MDW,133,725,7,55,2013-01-17T12:00:00Z
2013,1,17,802,750,12,952,940,12,9E,3611,N8477R,JFK,PIT,78,340,7,50,2013-01-17T12:00:00Z
2013,1,17,824,825,-1,1136,1137,-1,B6,181,N608JB,JFK,SAN,339,2446,8,25,2013-01-17T13:00:00Z
2013,1,17,856,900,-4,1058,1048,10,UA,225,N825UA,EWR,ORD,134,719,9,0,2013-01-17T14:00:00Z
